"शीर्षक","विवरण"
"असोज १४ देखि समाजवादी जागरण अभियान सञ्चालन गर्दै नेकपा एस","काठमाडौं : नेकपा एकीकृत समाजवादीले असोज १४ गतेदेखि समाजवादी जागरण अभियान सञ्चालन गर्ने भएको छ । समाजवादीले बिहीबार पार्टी कार्यालय आलोकनगरमा पत्रकार सम्मेलन गर्दै झापाको मेची किनारबाट प्रारम्भ हुने जनअभियान असोज २९ गते महाकालीमा समापन हुने जनाएको हो । अभियानका क्रममा समाजवादी जागरण अभियान को नाममा जनताको घर दैलोमा पुग्ने समाजवादीले जनाएको छ । त्यस्तै सुशासन, विकास र रोजगारीको मागका साथै भ्रष्टाचारको अन्त्य गर्न जनतालाई जागृत गर्नका लागि अभियान गर्न लागिएको नेकपा एकीकृत समाजवादीको भनाइ छ । अभियानका क्रममा रुपान्तरणकारी एजेन्डा, पार्टीले उठाउँदै आएका मुद्दा र कार्ययोजनाबारे जनतालाई बुझाइने समाजवादीका अध्यक्ष माधवकुमार नेपालले जानकारी दिए । पार्टीको धारणाहरू जनतामा पुर्याउने र जनताको विश्वास हासिल गर्नेगरी अभियानको आयोजना गरिएको उनले बताए । अध्यक्ष नेपालले समानताको धारणा, न्याय, सुशासनको प्रत्याभूति, विकासको अभियान र जनतालाई समृद्ध बनाउने खालको समाजवादको अवधारणा सहित जनतामाझ जाने जिकिर गरे । त्यस्तै अध्यक्ष नेपालले अन्दाधुन्ध मूल्यवृद्धि हुँदा पनि नियन्त्रणमा सरकारको राम्रो प्रयत्न नगरेको भन्दै सरकारको ध्यानाकर्षण गराउने बताए । शिक्षकहरूको आन्दोलनका विषयमा उनले कतिपय अपुग भएका विषयमा पनि सरकारको ध्यान जानुपर्ने र जायज माग पूरा हुनुपर्ने बताए । उनले गठबन्धन र समाजवादी मोर्चामा पार्टी रहेको भन्दै मोर्चा स्पष्ट लक्ष्य र आफ्नो कार्यक्रम अघि बढिरहेको बताए । अध्यक्ष नेपालले सुदूरपश्चिम प्रदेशमा रोकिएको मोर्चाको सभाका बारेमा शुक्रबार बस्ने मार्चोको सचिवालय बैठकले टुंगो लगाउने बताए । (("
"कार्यपालिका बैठक लाइभको माग गर्दै बहिष्कार","जनकपुरधाम : महोत्तरीको गौशाला नगरपालिकाकी उपमेयर रेणु कुमारी महतोले कार्यपालिका बैठक लाइभ हुनुपर्ने माग गर्दै बहिष्कार गरेकी छन् । गौशाला नगरपालिका बैठकको औपचारिक जानकारी नआएको तथा मोबाइल (विद्युतीय) माध्यममार्फत् जानकारी आएकाले सबै जनताले थाहा पाउनेगरी लाइभको माग गरेको उनले बताइन् । उपमेयर महतोले नगरपालिकाको हरेक विषयवस्तु आम जनताले जान्न पाउनुपर्ने अधिकार रहेकाले कार्यपालिका बैठकका हरेक निर्णय र पालिका बैठकसमेत सञ्चालन गर्न माग गरेकी हुन् । नगरपालिकाको आर्थिक वर्ष २०७९०८० मा गरेको काम तथा खर्च विवरणमेत उपलब्ध नगराएको र कार्यपालिका बैठकको आडमा अनियमित कामहरू भित्रभित्रै गर्ने परिपाटी बढेकाले त्यसलाई रोक्न बैठक लाइभ गर्न आवश्यक छ,' विज्ञप्ति जारी गर्दै उनले भनिन् । गौशाला नगरपालिकाको मेयर र उपमेयरबीच अधिकारको विषयमा विवाद हुँदै आएको छ ।"
"हेटौडा सिमेन्ट उद्योगमा आजदेखि पुनः उत्पादन सुरू","मकवानपुर : करिब दुई हप्ताअघि बन्द भएको हेटौडा सिमेन्ट उद्योगले आजदेखि पुनः उत्पादन सुरू गरेको छ । आगो बाल्ने भट्टीको केही उपकरण बिग्रिएर सिमेन्ट उत्पादन बन्द गर्नुपरेको उक्त उद्योगले जनाएको छ । बिग्रिएका उपकरण मर्मतसम्हार र थप उपकरण जडान गरी गरिएपछि उत्पादन सुरू गरिएको उद्योगका नायब महाप्रबन्धक नवीनकुमार कर्णले बताए । हेटौडास्थित नेपाल विद्युत् प्राधिकरणले दिँदै आएको विद्युत आपूर्ति करिब आधाघण्टा अवरुद्ध हुँदा उत्पादन कार्यलाई नियमित राख्न कठिनाइ भएको उनले जानकारी दिए । उक्त उद्योगमा विद्युत् आपूर्तिको लागि छुट्टै फिडर जडान गरिए पनि आपूर्ति पटकपटक अवरुद्ध हुँदा उत्पादन कार्यमा निकै समस्या भोग्नु परेकाले प्राधिकरणसँग नियमित विद्युत् आपूर्ति गर्न पत्राचार भइरहेको पनि महाप्रबन्धक कर्णले बताए । नेपाल सरकारको स्वामित्वमा रहेको सो उद्योग करिब चार दशक पुरानो हुँदै जाँदा सबै उपकरण पनि जीर्ण हुँदै गएकाले उत्पादन क्षमतामा कमी आएको उल्लेख गरिएको छ । साविक क्षमताअनुसार दैनिक १६ हजार बोरा सिमेन्ट उत्पादन गर्ने लक्ष्य भए पनि अहिले दैनिक दस हजार बोरा मात्रै सिमेन्ट उत्पादन भएको उद्योग व्यवस्थापनले राससलाई जनाएको छ । विसं २०३३ मा हेटौंडामा स्थापना गरेको उक्त उद्योगले २०४३ साल मङ्सिर २६ गतेदेखि व्यावसायिक उत्पादन गर्दै आएको थियो । एक अर्ब ५० करोडको लगानीमा स्थापना गरिएको सो उद्योगले अहिले विभिन्न सहरमा दैनिक चार हजारदेखि पाँच हजार बोरासम्म मात्र सिमेन्ट बिक्रीवितरण भइरहेको छ । पर्याप्त सिमेन्ट बिक्रीवितरण हुन नसक्दा निकै आर्थिक भार व्यहोर्न परेको उद्योगका महाप्रबन्धक बसन्तराज पाण्डेले बताए ।"
"गोप्य राख्नुपर्नेबाहेकका सूचना सम्बन्धित निकायबाट प्रवाह हुनुपर्छ : सभामुख घिमिरे","काठमाडौं : सभामुख देवराज घिमिरेले सूचनाको हकलाई नियन्त्रण वा दुरुपयोग गर्न नहुने बताएका छन् । सूचनामा विश्वव्यापी पहुँचका लागि अन्तर्राष्ट्रिय दिवसका अवसरमा आज सूचनाको हकका लागि राष्ट्रिय महासंघले आयोजना गरेको प्रथम राष्ट्रिय सम्मेलन तथा महाधिवेशनको उद्घाटन गर्दै उनले सूचनाको हकको संरक्षणका लागि संविधानमा मौलिक हकका रुपमा राखिएको विषयलाई नियन्त्रण गरेर अपारदर्शीरुपमा शासन पद्धति सञ्चालनको ध्येय राखिएमा त्यो सफल नहुने बताए । 'सूचनाको हक लोकतन्त्रको अभिन्न अंग हो । यसको प्रभावकारी कार्यान्वयनका लागि सरकार, नागरिक समाज र सञ्चार क्षेत्रको महत्वपूर्ण भूमिका रहन्छ । यसलाई नियन्त्रण गर्ने सोच सफल हुन सक्दैछ,' सभामुख घिमिरेले भने,'गोप्य राख्नुपर्नेबाहेकका सूचना राज्यका सम्बन्धित निकायबाट प्रवाह हुनुपर्छ । यसको दुरुपयोग हुनबाट पनि जोगिनुपर्छ ।' संविधानले परिकल्पना गरेको सूचनामा आधारित जनताको सहभागितामूलक पारदर्शी शासन पद्धतिबाट जनतालाई सेवासुविधा दिन आग्रह गर्दै उनले सूचनाको हकसम्बन्धी कानुनको प्रभावकारी कार्यान्वयनमा महासंघको विशेष भूमिका हुनुपर्ने राससलाई बताएका छन् ।"
"गृहमन्त्री र स्वास्थ्यमन्त्रीको राजीनामा माग्दै पाल्पाका चिकित्सकले गरे तानसेनमा प्रदर्शन","तानसेन : पाल्पामा कार्यरत चिकित्सकले सुरक्षाको माग गर्दै तानसेनमा प्रदर्शन गरेका छन् । पाल्पाका विभिन्न स्वास्थ्य संस्थामा कार्यरत आवासीय चिकित्सक तथा स्वास्थ्यकर्मीका लागि सुरक्षित कार्यस्थल संघर्ष समिति पाल्पाको आयोजनामा तानसेनमा विरोध कार्यक्रम भएको हो । पाल्पाका आवासीय चिकित्सकले सम्पूर्ण स्वास्थ्यकर्मीको पूर्ण सुरक्षा हुनुपर्ने, दोषीमाथि कडाकारबाही गर्नुपर्नेलगायतका नारा लगाउँदै तानसेनका विभिन्न चोकचोकमा पुगी विरोध गरेका हुन् । मकवानपुर, कञ्चनपुर, लमजुङ, कास्कीलगायतका जिल्लामा स्वास्थ्यकर्मीमाथि आक्रमण हुँदा पनि राज्यले सुरक्षा प्रदान गर्न नसकेको भन्दै आन्दोलनमा उत्रिएका आवासीय चिकित्सकले विभिन्न ४ वटा मुख्य मागहरू पूरा हुनुपर्ने बताएका छन् । बिरामीको उपचारमा खटिएका चिकित्सक तथा स्वास्थ्यकर्मीमाथि गुण्डागर्दी शैलीमा आक्रमण हुँदा समेत दोषीलाई कारबाही नभएको भन्दै आवासीय चिकित्सकले स्वास्थ्यमन्त्री र तथा गृहमन्त्रीको राजीनामा माग गरेका छन् । स्वास्थ्यकर्मी तथा स्वास्थ्य संस्थाको सुरक्षा सम्बन्धी ऐन २०६६ को पहिलो संसोधन २०७९ स्वास्थ्यकर्मीको पक्षमा नभएको पुन संसोधन हुनुपर्ने,स्वास्थ्य संस्थामा सुरक्षित वातावरण हुनुपर्ने, आवासीय चिकित्सकको हकमा हप्तामा एक दिन र वर्षमा अनिवार्य १५ दिन विदाको प्रावधान पूर्णरुपमा लागू हुनुपर्ने, समयानुसारको चिकित्सकहरूको सेवा सुविधाहरू पुनरावोलकन हुनुपर्ने,स्वास्थ्यकर्मीको सुरक्षाको लागि अस्पतालभित्र प्रहरी विट राख्नुपर्ने,अस्पतालभित्र आइपर्ने समस्या समाधानको लागि अस्पताल प्रमुखको अगुवाइमा प्रहरीसहितको समन्वय समिति गठन गरी कार्यान्वयनको अधिकार दिनुपर्नेलगायतका मागहरू राखेर आन्दोलनमा उत्रिएको लुम्बिनी मेडिकल कलेजका आवासीय चिकित्सक डा उज्जवल थोकरले बताए । पाल्पाको लुम्बिनी मेडिकल कलेजमा मात्र दुई सय भन्दा बढी आवासीय चिकित्सक छन् । मागहरु सम्बोधन नहुँदासम्म आन्दोलन निरन्तर चलिरहने चिकित्सक थोकरले बताए ।"
"चिकित्सकहरूले मागे गृहमन्त्री र स्वास्थ्यमन्त्रीको राजीनामा","वीरगन्ज : गृहमन्त्री र स्वास्थ्यमन्त्रीको राजीनामा माग्दै चिकित्सकहरुले वीरगन्जमा प्रदर्शन गरेका छन् । मेडिकल एशोसियसन अफ नेपालको अगुवाईमा चिकित्सकहरुले बिहीबार साँझ विरोध जुलुश निकालेर प्रदर्शन गरेका हुन् । जुलुशमा सहभागी चिकित्सकहरुले स्वास्थ्यमन्त्री राजीनामा दे, गृहमन्त्री राजीनामा देखि डाक्टर कुट्न पाइँदैन कि सुरक्षा दे कि भिसा दे, जेल वीथ आउट बेल लागु गर लगायतका नारा पनि लगाएका थिए । वीर्तास्थित मेडिकल एशोसियसन अफ नेपालको नारायणी शाखा भवन अगाडिबाट निस्किएको चिकित्सकहरुको विरोध जुलुस नगर परिक्रममा गर्दै घण्टाघर चोकमा पुगेर कोणसभामा परिणत भएको थियो । कोणसभामा बोल्दै मेडिकल एशोसियसन अफ नेपालको नारायणी शाखा अध्यक्ष डाक्टर मनोज गुप्ताले देशका विभिन्न स्थानका अस्पतालभित्रै डाक्टरहरुमाथि आक्रमण भइरहदाँ पनि सरकार मौन बसेको बताए । दिनहुँ डाक्टर कुटिँदा पनि गृहमन्त्री र स्वास्थ्यमन्त्री कानमा तेल होर बसेकोले दुवै मन्त्रीको राजीनामा माग गरिएको उनले बताए । उनले भने, कि त सरकारले हामीलाई सुरक्षा दिनु पर्यो कि त विदेश जाने भिसा दिनु पर्यो । नेपालमा बसेर काम गर्न सक्ने अवस्था नै देखिएको छैन । डाक्टरमाथि कुटपिट र आक्रमण गर्नेहरुलाई कारबाही गर्नुको सट्टा राज्यका निकायले नै मिलापत्र गर्ने दबाब डाक्टरमाथि दिनुले सरकार आफैंले नेपालमा डाक्टरहरु नबसुन् भन्ने चाहेको प्रष्ट भएको उनले बताए । प्रदर्शनमा सहभागी एशोसियसनका निवर्तमान महासचिव डाक्टर उदयनारायण सिंहले आफैं असुरक्षित भएर डाक्टरले बिरामीको उपचार गर्न नसक्ने बताए । उनले भने, 'हामीले यो सरकारसँग अरु केही होइन केवल सुरक्षाको माग गरेका छौं । डाक्टर कुट्नेलाई कानुनी कारबाही होस् भनेका छौं । तर सरकारी निकायले नै कुटपिट गर्नेहरूसँग उल्टै मिलापत्र गर भनेर डाक्टरहरूलाई दबाब दिइएको छ । यस्तो अवस्थामा हामी डाक्टरहरुको मनोबल झन् खस्किएको छ । मेडिकल एशोसियसन अफ नेपालको नारायणी शाखा अध्यक्ष डाक्टर मनोज गुप्ताको अध्यक्षतामा भएको प्रदर्शनमा वीरगन्जमा रहेका ससरकारी र निजी स्पाल, क्लिनक , नर्सिङ होम, मेडिकल कलेजमा कार्यरत चिकित्सकहरुको सहभागीता थियो । यसअघि बुधबारपनि वीरगन्जको घण्टघार चोकमा चिकित्सकहरुले नाराबाजी गर्दै प्रदर्शन गरेका थिए ।"
"मुस्लिम धर्मालम्बीहरूले पाल्पामा मनाए धर्मगुरु हजरत मुहम्मदको जन्मदिन","तानसेन : पाल्पामा बसोबास गर्ने मुस्लिम धर्मालम्बीहरूले धर्म गुरु पैगम्वर हजरत मुहम्मदको १४९८औं जन्मदिन मनाएका छन् । तानसेनका मुस्लिम धर्मालम्बीहरूले धर्म गुरु हजरत मुहम्मदको जन्मदिनको अवशरमा ढुंगाखानीको मस्जिदबाट र्याली निकाली बतासेडाडा, कैलाशनगर, बसन्तपुर भगवतीटोल, टक्सार, सिल्खान, विशालबजार, शित्तलपाटी, अशनटोल, नारायाणस्थान, सहित नगरपरिक्रमा गरी जामे मस्जिदमा पुगी समापन भएको थियो । पैगम्वर हजरत मुहम्मदलाई इस्लाम धर्मको मुख्य प्रचारको धर्म गुरुको रूपमा मुस्लिम धर्मालम्बीहरूले लिने गरेका छन् । इस्लाम धर्मममा अल्लाह तथा खुदाको सबैभन्दा नजिकको दूतको रूपमा पैगम्वर हजरत मुहम्मदलाई लिने गरिन्छ । पैगम्वर हजरत मुहम्मदको जन्मदिनको अवसरमा जामे मस्जिद तानसेनमा मुस्लिम विधि परम्पराअनुसार पूजापाठ तथा ध्यान गरिएको जामे मस्जिद तानसेनका अध्यक्ष मकवुल अलीले बताए । पाल्पामा तानसेन नगरपालिका र रामपुर नगरपालिकाको मुस्लिम समुदायको बसोबास छ । मुस्लिम समुदायमा इद, वकर इद, मोहरम र पैगरम्वर हजरतको जन्मदिनलाई विशेष चाडको रूपमा मनाउने गरिएको अध्यक्ष अलिले बताए ।"
"""चिनियाँ सीमा पार पास छापिँदै","एक साताभित्र वितरण भइसक्ने"",""गोरखा : गृह मन्त्रालयले तिब्बती सीमा पारका लागि पास बनाउन जिल्ला प्रशासन कार्यालयलाई निर्देशन गरेको छ । विगत चार वर्षदेखि बन्द अवस्थामा रहेका नेपालसँगका सबै नाका खुला भएको जानकारी चिनियाँ सरकारले गराएसँगै गृह मन्त्रालयले सीमा पार गर्ने पास बनाउने निर्णय गरी जिल्ला प्रशासन कार्यालयहरुलाई पत्राचार गरेको छ । पास दिनू भनेर पासको डिजाइनसहित निर्देशन आएको गोरखाका सहायक प्रमुख जिल्ला अधिकारी पुष्कर रानाले जानकारी दिए । गृहबाट पास दिनू भन्ने व्यहोराको परिपत्र आएको छ,' सहायक प्रमुख जिल्ला अधिकारी पुष्कर रानाले भने, सबै जिल्लाको पासमा एकरुपता दिन गृहले नै पासको डिजाइन गरेर पठाएको छ । पास छपाइँचाहिँ जिल्लाले नै गर्नु पर्नेछ । जिल्ला प्रशासन कार्यालय गोरखाले पास छपाइका लागि छापाखानामा दिइसकेको सप्रजिअ रानाले बताए । शुक्रबार छपाइ सकिन्छ । आइतबारभित्र हामी इलाका प्रशासन कार्यालय सिर्दिबासमा पठाइसक्छौं,' उनले भने, पास लिनका लागि अरुले लगिदिएर हुँदैन । फोटो रुजु गरेरमात्र वितरण गरिने हुँदा व्यक्ति स्वयं उपस्थित हुनु पर्नेछ । चुमनुब्री गाउँपालिका३ फिलिमस्थित इलाका प्रशासन कार्यालयले पास वितरण गर्ने उनले बताए । सीमानाबाट ३० किलोमिटर आसपासका बासिन्दालाई मात्र सीमा पार पास दिने प्रावधान रहेको छ । नागरिकता भएका व्यक्तिलाई मात्र पास दिने व्यवस्था रहेको गाउँपालिका कार्यालयले जनाएको छ । नागरिकता र पास लिएर आउनू भनेर चिनियाँ पक्षले खबर गरेको छ,' पालिकाका अध्यक्ष लामाले भने, त्यसैले नागरिकता भएकाहरुलाई मात्र पास दिनेछौं । पास पाउने भएपछि चुमनुब्री गाउँपालिकाका सीमा क्षेत्रका बासिन्दा खुसी भएका छन् । तिब्बतको जोङ्गा जिल्लाले सीमा नाका खुल्ला भइसकेको जानकारी दिएपछि सीमा क्षेत्रका जनप्रतिनिधिहरुले पास छिटो बनाइदिन जिल्ला प्रशासन कार्यालय र गृहमन्त्रालयमा बारम्बार अनुरोध गरिरहेका थिए । धेरै जोडबल गरेपछि गृहमन्त्रालयले हाम्रो लागि धेरै ठूलो निर्णय गरेको छ,' चुमनुब्री गाउँपालिकाका अध्यक्ष निमा लामाले भने, चार बर्षसम्म नाका बन्द हुँदा स्थानीयबासीलाई दैनिक उपभोग्य बस्तु किनमेल गर्न जान नपाएर समस्या परिरहेको थियो । अब त्यो समस्या समाधान हुने भयो । पास पाएपछि अब वडा नं १, २, ४, ५, ६ र ७ का बासिन्दा रुइला र ङुइला नाका पार गरी दैनिक उपभोग्य सामग्री किनमेलका लागि नजिकको सहर जान जान आतुर रहेको उनले बताए । यसअघि चिनियाँ सरकारले गत २०७६ सालको पुसदेखि कोरोना महामारीको कारण देखाउँदै एकातर्फी रुपमा सीमा नाका बन्द गरेको थियो ।"""
"सानुकुमार श्रेष्ठ र केशर बुढाथोकीले पनि लिए उम्मेदवारी फिर्ता","काठमाडौं : नेकपा एमाले बागमती प्रदेश अध्यक्षका आकांक्षी थप दुई जनाले उम्मेदवारी फिर्ता लिएका छन् । अध्यक्षका प्रत्यासीद्वय सानुकुमार श्रेष्ठ र केशर बुढाथोकीले बिहीबार साँझ उम्मेदवारी फिर्ता लिएका हुन् । यसअघि केशव पाण्डेले उम्मेदवारी फिर्ता लिएका थिए । दुवै जनाले सर्वसहमति गर्ने प्रयासस्वरुप आफूहरूले उम्मेदवारी फिर्ता लिएको बताएका छन् । 'सर्वसहमतिबाटै नेतृत्व चयन हुनुपर्छ भन्ने हाम्रो मान्यता हो । त्यही भएर उम्मेदवारी फिर्ता लिएँ,' श्रेष्ठले अन्नपूर्णसँग भने । उनी बागमती प्रदेशसभाका निवर्तमान सभामुखसमेत हुन् ।"
"दुई महिनापछि खुल्यो सुप विश्वविद्यालयको ताला","दोधारा चाँदनी : सुदूरपश्चिम विश्वविद्यालयको केन्द्रीय कार्यालयको ताला दुई महिनापछि खुलेको छ । विद्यार्थी संगठनहरूले विभिन्न माग राख्दै केन्द्रीय कार्यालयमा गरेको तालाबन्दी विश्वविद्यालय प्रशासन र विद्यार्थी संगठनबीच भएको सहमतिपछि खुलेको हो । विश्वविद्यालय प्रशासन र नेकपा (एकीकृत समाजवादी) निकट विद्यार्थी संगठन अनेरास्ववियुबीच विश्वविद्यालयका नियुक्ति विश्वविद्यालयको ऐन, नियमबमोजिम गर्ने, विश्वविद्यालयको ऐनबमोजिम समायोजन गर्ने र गत भदौमा परीक्षा नियन्त्रक कार्यालयमा भएको तोडफोडपछि अनेरास्ववियुका नेतालाई लगाएको मुद्दा फिर्ता लिने सहमतिपछि केन्द्रीय कार्यालयको ताला खुलेको अनेरास्ववियुका जिल्ला संयोजक रमेश पन्तले जानकारी दिए । केन्द्रीय कार्यालयमा साउन १ गते नेकपा (एमाले) निकट अनेरास्ववियु र राप्रपा निकट राष्ट्रिय प्रजातान्त्रिक विद्यार्थी संगठनले तालाबन्दी गरेको थियो । यी दुई संगठनसँग सहमति भएर यसअघि नै ताला खुले पनि समाजवादी निकट विद्यार्थी संगठनको कारण ताला खुल्न सकेको थिएन । समाजवादी निकट अनेरास्ववियुका माग पूरा गर्ने सहमतिपछि आज विश्वविद्यालयको ताला खुलेको सुदूरपश्चिम विश्वविद्यालयका सूचना अधिकारी सन्तोष विष्टले जानकारी दिए ।"
